pC,pA,pB,Q_stochastic,Q_input_state,Percentage Difference
0.8,0.2,0.30000000000000004,73565.09654255019,73454.97147653528,0.14969743966992882
0.8,0.2,0.4,75466.93654461301,75348.3366942795,0.15715471670617315
0.8,0.2,0.5,76469.38637638156,76929.11815071829,-0.601197153687014
0.8,0.2,0.6000000000000001,77696.6916884881,78197.31584585168,-0.6443313691794585
0.8,0.2,0.7000000000000001,78664.70018750342,79152.92977967967,-0.620646352191673
0.8,0.2,0.8,79750.23431955937,79795.95995220225,-0.057336048016678284
0.8,0.2,0.9,79890.01474573488,80126.40636341945,-0.2958963250124913
0.8,0.2,1.0,80177.84704821248,80144.26901333123,0.04187944191250719
0.8,0.30000000000000004,0.0,68521.00585211713,68967.31419811043,-0.6513452925027472
0.8,0.30000000000000004,0.1,70963.33225044551,71318.32032369115,-0.5002415500906923
0.8,0.30000000000000004,0.2,74055.76221881417,73461.84130049276,0.8019915000895415
0.8,0.30000000000000004,0.30000000000000004,75659.63500766223,75397.8771285153,0.34596767367489795
0.8,0.30000000000000004,0.4,76883.01628646674,77126.4278077588,-0.3165998591744963
0.8,0.30000000000000004,0.5,78810.92544161949,78647.4933382232,0.20737239472889651
0.8,0.30000000000000004,0.6000000000000001,80281.59554247165,79961.07371990851,0.3992469511814485
0.8,0.30000000000000004,0.7000000000000001,81569.29115568277,81067.16895281477,0.6155774995146859
0.8,0.30000000000000004,0.8,81959.43652762944,81965.77903694195,-0.007738595555587315
0.8,0.30000000000000004,0.9,82525.98723153904,82656.90397229005,-0.15863698835095885
0.8,0.30000000000000004,1.0,83042.33815735455,83140.54375885907,-0.11825967775430006
0.8,0.4,0.0,70676.66182044809,71311.31925422356,-0.897973132047181
0.8,0.4,0.1,74076.28232620566,73413.22473914448,0.8951010583135218
0.8,0.4,0.2,76270.52102153368,75350.53385803389,1.20621591563542
0.8,0.4,0.30000000000000004,76824.39918397872,77123.24661089179,-0.3890006691720283
0.8,0.4,0.4,78709.85094996987,78731.36299771814,-0.027330820079870567
0.8,0.4,0.5,80268.08668931415,80174.88301851296,0.11611547583280732
0.8,0.4,0.6000000000000001,82225.2438716186,81453.80667327628,0.9381999517651698
0.8,0.4,0.7000000000000001,82773.78156856453,82568.13396200808,0.2484453442375397
0.8,0.4,0.8,83424.20070641185,83517.86488470837,-0.11227458879245493
0.8,0.4,0.9,84728.4616007632,84302.99944137709,0.5021478631240438
0.8,0.4,1.0,84988.49787586223,84923.53763201434,0.0764341592938543
0.8,0.5,0.0,72352.52280829083,72931.3884238096,-0.8000627940128251
0.8,0.5,0.1,75019.84424001633,75015.2030034907,0.0061866784350965666
0.8,0.5,0.2,76624.32337227702,76915.10017010906,-0.37948367441928715
0.8,0.5,0.30000000000000004,79828.5214108244,78631.07992366463,1.500017119191439
0.8,0.5,0.4,80885.14987358163,80163.14226415749,0.8926330859899374
0.8,0.5,0.5,81025.97063896201,81511.2871915876,-0.5989641948111661
0.8,0.5,0.6000000000000001,82754.87165307025,82675.51470595496,0.09589398851099974
0.8,0.5,0.7000000000000001,83937.8295356224,83655.82480725959,0.3359685733154777
0.8,0.5,0.8,84404.45529508495,84452.21749550146,-0.056587297731543036
0.8,0.5,0.9,85078.8370134687,85064.69277068059,0.01662486616486409
0.8,0.5,1.0,84491.17121192568,85493.25063279696,-1.1860167239933292
0.8,0.6000000000000001,0.0,73890.77962806779,73827.52170686855,0.08561003350844697
0.8,0.6000000000000001,0.1,75959.01251854858,76124.25511672976,-0.21754179353086256
0.8,0.6000000000000001,0.2,77881.6197159481,78155.54023671823,-0.35171394967025704
0.8,0.6000000000000001,0.30000000000000004,80268.36858065717,79921.37706683391,0.43228923168481825
0.8,0.6000000000000001,0.4,81906.67056882103,81421.76560707689,0.5920213315675108
0.8,0.6000000000000001,0.5,82807.49784696329,82656.70585744709,0.1820994395880478
0.8,0.6000000000000001,0.6000000000000001,84099.50136638514,83626.19781794456,0.5627899580267495
0.8,0.6000000000000001,0.7000000000000001,85230.59142906236,84330.24148856929,1.0563694624158986
0.8,0.6000000000000001,0.8,84778.88676532071,84768.83686932128,0.01185424388415094
0.8,0.6000000000000001,0.9,83846.82313564964,84941.98396020051,-1.3061446857432966
0.8,0.6000000000000001,1.0,84900.08463301657,84849.68276120702,0.05936610314042734
0.8,0.7000000000000001,0.0,73927.05303050944,73999.71910340042,-0.09829429134824072
0.8,0.7000000000000001,0.1,76332.5080333993,76740.38107886168,-0.5343372777479322
0.8,0.7000000000000001,0.2,79613.9135932982,79071.85405786139,0.6808603056569779
0.8,0.7000000000000001,0.30000000000000004,81573.66561387136,80994.1380403996,0.7104346348917916
0.8,0.7000000000000001,0.4,82061.11014579957,82507.23302647627,-0.5436471428232788
0.8,0.7000000000000001,0.5,83961.85706418584,83611.13901609145,0.41771116118391954
0.8,0.7000000000000001,0.6000000000000001,83749.47025054148,84305.85600924508,-0.6643454066505052
0.8,0.7000000000000001,0.7000000000000001,84759.67829902568,84591.38400593719,0.19855466238883043
0.8,0.7000000000000001,0.8,84345.38965375724,84467.7230061678,-0.14503857639728765
0.8,0.7000000000000001,0.9,84333.50559065127,83934.87300993687,0.4726858891047833
0.8,0.7000000000000001,1.0,83087.60750824366,82992.83401724442,0.11406453241518615
0.8,0.8,0.0,73302.18369499093,73447.9806134052,-0.19889846531848157
0.8,0.8,0.1,76660.67773029556,76863.58088988648,-0.26467697077341756
0.8,0.8,0.2,80484.41318694226,79664.04163353863,1.0192924579050389
0.8,0.8,0.30000000000000004,81968.56181109825,81849.3628443617,0.1454203466583238
0.8,0.8,0.4,84159.80008403704,83419.54452235572,0.8795833176197461
0.8,0.8,0.5,83569.44899955836,84374.58666752066,-0.9634354152156265
0.8,0.8,0.6000000000000001,84160.49776760947,84714.4892798565,-0.6582559834386331
0.8,0.8,0.7000000000000001,84368.13802433785,84439.25235936331,-0.08429051143091776
0.8,0.8,0.8,83573.62346691504,83548.87590604101,0.02961168829042351
0.8,0.8,0.9,81729.78768370592,82043.35991988964,-0.3836694613685392
0.8,0.8,1.0,80387.8942206486,79922.7044009092,0.5786814348719433
0.8,0.9,0.0,72292.75415591423,72172.30623688291,0.16661132977662368
0.8,0.9,0.1,76005.51509429255,76493.85454980409,-0.6425052904459666
0.8,0.9,0.2,80116.04403529424,79932.10296374986,0.22959330276386059
0.8,0.9,0.30000000000000004,82746.10415650644,82487.05147872021,0.31306933471605075
0.8,0.9,0.4,84166.09210371648,84158.70009471518,0.008782644906679215
0.8,0.9,0.5,85036.30316431145,84947.04881173473,0.10496029255206837
0.8,0.9,0.6000000000000001,85013.75121086954,84852.09762977886,0.19014992138120182
0.8,0.9,0.7000000000000001,83899.09066477236,83873.8465488476,0.03008866451916533
0.8,0.9,0.8,82370.88988026412,82012.29556894093,0.43534106751116924
0.8,0.9,0.9,79942.83223344499,79267.44469005887,0.8448381481080036
0.8,0.9,1.0,75507.0204918121,75639.29391220138,-0.1751802938689914
0.8,1.0,0.0,69709.85574312888,70172.69597383353,-0.6639523576266616
0.8,1.0,0.1,75766.8288921689,75631.20205861458,0.17900555630662238
0.8,1.0,0.2,80366.72369041551,79876.03804849512,0.6105582253304132
0.8,1.0,0.30000000000000004,83204.49137390447,82907.20394347512,0.3572973351803813
0.8,1.0,0.4,85266.73900787719,84724.69974355464,0.6356983633119526
0.8,1.0,0.5,85762.61557942924,85328.52544873365,0.5061530921868391
0.8,1.0,0.6000000000000001,84113.24199405442,84718.68105901212,-0.7197904284803242
0.8,1.0,0.7000000000000001,84582.20823549599,82895.1665743901,1.9945585440483946
0.8,1.0,0.8,79874.44939666135,79857.98199486757,0.020616607586240072
0.8,1.0,0.9,75306.9813575473,75607.1273204445,-0.3985632639717103
0.8,1.0,1.0,70106.4050041305,70142.60255112096,-0.05163229663298905
0.9,0.0,0.0,57126.96595041198,57097.7339643639,0.051170205806926085
0.9,0.0,0.1,62833.86100947332,61868.510984089415,1.5363531858059218
0.9,0.0,0.2,65633.07559826253,65852.08020963581,-0.3336802509664502
0.9,0.0,0.30000000000000004,68443.05689217681,69048.44164100313,-0.8845086358138826
0.9,0.0,0.4,71658.77867806455,71457.59527819131,0.28075192402746246
0.9,0.0,0.5,73116.35897164956,73079.54112120041,0.0503551475579186
0.9,0.0,0.6000000000000001,74659.94820349122,73914.27917003041,0.9987537513801076
0.9,0.0,0.7000000000000001,73448.98355851679,73961.80942468133,-0.6982068931641096
0.9,0.0,0.8,72961.71184137202,73222.13188515313,-0.35692699253999793
0.9,0.0,0.9,71788.80406521715,71695.24655144583,0.13032326556982843
0.9,0.0,1.0,69686.80853234584,69381.15342355943,0.43861257994694
0.9,0.1,0.0,62397.56561633083,61903.088774991396,0.7924617514405377
0.9,0.1,0.1,65596.82038461212,65623.51460112873,-0.04069437567262491
0.9,0.1,0.2,68874.5334348389,68813.15633866335,0.08911435492135672
0.9,0.1,0.30000000000000004,70647.1234278087,71472.01398759526,-1.1676208736644074
0.9,0.1,0.4,73800.52611841835,73600.08754792449,0.27159504279446867
0.9,0.1,0.5,74686.61563561599,75197.37701965103,-0.6838727122500254
0.9,0.1,0.6000000000000001,75599.05175934851,76263.88240277488,-0.879416643402743
0.9,0.1,0.7000000000000001,76864.80469125966,76799.60369729603,0.08482555081681968
0.9,0.1,0.8,77641.59139395443,76804.54090321447,1.0780954842782062
0.9,0.1,0.9,75848.8531227308,76278.69402053024,-0.5667071815890429
0.9,0.1,1.0,75178.71259560958,75222.06304924327,-0.05766320296926146
0.9,0.2,0.0,65306.04647721938,65906.17793503606,-0.9189523638152273
0.9,0.2,0.1,68715.00143432985,68834.26434540848,-0.17356168025784033
0.9,0.2,0.2,70579.17294527404,71420.0532867461,-1.1914001062665691
0.9,0.2,0.30000000000000004,74110.64819293468,73663.54475904896,0.6032917600744153
0.9,0.2,0.4,75176.69320903136,75564.73876231705,-0.5161780024118817
0.9,0.2,0.5,77118.6204718168,77123.63529655038,-0.006502741754058376
0.9,0.2,0.6000000000000001,77829.31743419508,78340.23436174894,-0.6564581887613761
0.9,0.2,0.7000000000000001,78920.6762904907,79214.53595791271,-0.3723481364254665
0.9,0.2,0.8,79956.73674136656,79746.54008504172,0.26288798779364736
0.9,0.2,0.9,80181.87824936284,79936.24674313597,0.3063429188612471
0.9,0.2,1.0,79994.07610998956,79783.65593219546,0.26304470034103966
0.9,0.30000000000000004,0.0,68845.0035159975,69107.00144449793,-0.3805620090346237
0.9,0.30000000000000004,0.1,71787.82108642753,71500.76021692867,0.39987405266592646
0.9,0.30000000000000004,0.2,73648.11866285102,73672.77105388409,-0.03347321218879614
0.9,0.30000000000000004,0.30000000000000004,76202.63067684887,75623.03395536418,0.760599360332552
0.9,0.30000000000000004,0.4,76670.13369588074,77351.54892136897,-0.8887622763136593
0.9,0.30000000000000004,0.5,78924.18456058695,78858.31595189846,0.08345807949136279
0.9,0.30000000000000004,0.6000000000000001,80647.13549743734,80143.3350469526,0.6246972659069124
0.9,0.30000000000000004,0.7000000000000001,81179.05503038294,81206.60620653142,-0.033938774155685504
0.9,0.30000000000000004,0.8,81674.535445203,82048.12943063492,-0.45741794966506577
0.9,0.30000000000000004,0.9,81799.79423112281,82667.90471926311,-1.0612624350710238
0.9,0.30000000000000004,1.0,82532.40110053928,83065.93207241598,-0.6464503210402885
0.9,0.4,0.0,71248.46980523663,71505.55930337694,-0.3608351152566299
0.9,0.4,0.1,73093.10298835897,73623.0022156893,-0.724964744504996
0.9,0.4,0.2,74998.42068203619,75571.3096400773,-0.7638680292615008
0.9,0.4,0.30000000000000004,77740.74649706471,77350.48157654096,0.5020081978997839
0.9,0.4,0.4,79108.72203969075,78960.51802508028,0.187342192857208
0.9,0.4,0.5,79975.25122222124,80401.41898569523,-0.5328745542665811
0.9,0.4,0.6000000000000001,81565.31512409255,81673.18445838586,-0.13224902537212038
0.9,0.4,0.7000000000000001,82672.09715724691,82775.81444315212,-0.1254562173594459
0.9,0.4,0.8,83147.75791448027,83709.30893999405,-0.6753652047856159
0.9,0.4,0.9,84490.64720714714,84473.6679489116,0.020096021035205334
0.9,0.4,1.0,85154.68239144301,85068.89146990483,0.10074715697231171
0.9,0.5,0.0,72884.24919062364,73101.85151167314,-0.29855877431127886
0.9,0.5,0.1,75157.6271751461,75200.99034169038,-0.057696295338366684
0.9,0.5,0.2,77459.2724033362,77115.66904532576,0.4435922870812329
0.9,0.5,0.30000000000000004,78570.79648251507,78845.88762257928,-0.3501188130699746
0.9,0.5,0.4,79998.20292867265,80391.64607345096,-0.4918149788053517
0.9,0.5,0.5,81879.79065030269,81752.94439794075,0.15491765593744752
0.9,0.5,0.6000000000000001,81847.49619515661,82929.78259604871,-1.3223207198806743
0.9,0.5,0.7000000000000001,83827.74041089126,83922.16066777484,-0.11263605152752973
0.9,0.5,0.8,84683.8660303177,84730.0786131191,-0.05457070510320269
0.9,0.5,0.9,85634.054439017,85353.5364320815,0.3275776310874829
0.9,0.5,1.0,85466.06076122298,85792.53412466202,-0.381991822872417
0.9,0.6000000000000001,0.0,74339.8024890162,73895.87806938657,0.5971557695424673
0.9,0.6000000000000001,0.1,75305.4896215212,76234.7245949319,-1.2339538300341064
0.9,0.6000000000000001,0.2,79008.6760626835,78305.84926962946,0.8895564741477769
0.9,0.6000000000000001,0.30000000000000004,80120.08072503807,80109.25209347914,0.013515502556841181
0.9,0.6000000000000001,0.4,81655.34008734536,81644.933066481,0.012745058502280113
0.9,0.6000000000000001,0.5,83319.27019940632,82912.89218863501,0.48773592207268956
0.9,0.6000000000000001,0.6000000000000001,83757.28569975171,83913.1294599412,-0.18606591520665816
0.9,0.6000000000000001,0.7000000000000001,84506.19259565162,84645.64488039954,-0.16502019611175756
0.9,0.6000000000000001,0.8,84918.65241120658,85110.43845001006,-0.22584677612967557
0.9,0.6000000000000001,0.9,84921.91288570936,85307.51016877271,-0.45406099551985335
0.9,0.6000000000000001,1.0,85044.17551786045,85236.86003668758,-0.22656991810880572
0.9,0.7000000000000001,0.0,74764.52143275771,73887.63897651712,1.1728590505715344
0.9,0.7000000000000001,0.1,77272.66803058753,76724.2049754139,0.7097762626191846
0.9,0.7000000000000001,0.2,78029.99909228015,79141.85031298836,-1.4249022602105987
0.9,0.7000000000000001,0.30000000000000004,81343.73486427798,81140.57498924054,0.24975479104372555
0.9,0.7000000000000001,0.4,82450.46425797137,82720.37900417039,-0.3273659507295326
0.9,0.7000000000000001,0.5,83796.5328249155,83881.26235777799,-0.10111341126669703
0.9,0.7000000000000001,0.6000000000000001,84320.57126383735,84623.22505006328,-0.3589323242117642
0.9,0.7000000000000001,0.7000000000000001,85334.41897355302,84946.26708102626,0.4548597121720086
0.9,0.7000000000000001,0.8,84120.3969455452,84850.38845066696,-0.8677937000158348
0.9,0.7000000000000001,0.9,85072.54019315058,84335.58915898536,0.8662619365685218
0.9,0.7000000000000001,1.0,82802.99076292716,83401.86920598148,-0.7232570195066533
0.9,0.8,0.0,73088.40633004719,73077.13423306488,0.015422551329702537
0.9,0.8,0.1,77308.28682646708,76669.4314831363,0.826373691044031
0.9,0.8,0.2,79381.1666125856,79623.67217540249,-0.3054950855036233
0.9,0.8,0.30000000000000004,81727.43129198559,81939.85630986345,-0.2599188724272204
0.9,0.8,0.4,83887.97671350604,83617.98388651917,0.32184925368857975
0.9,0.8,0.5,84201.1312501941,84658.05490536967,-0.5426573828537743
0.9,0.8,0.6000000000000001,85154.92887434899,85060.06936641494,0.11139637973747298
0.9,0.8,0.7000000000000001,85266.33019664568,84824.02726965498,0.5187310465580448
0.9,0.8,0.8,83364.52958952346,83949.92861508977,-0.7022159525744824
0.9,0.8,0.9,82368.78111233209,82437.77340271935,-0.08376024199408168
0.9,0.8,1.0,80520.0158171905,80287.56163254369,0.2886911810531371
0.9,0.9,0.0,71107.89105768048,71464.36383902981,-0.5013125492080448
0.9,0.9,0.1,75576.5281914179,76070.40411809916,-0.6534779229741567
0.9,0.9,0.2,79753.84127957471,79751.31485687188,0.0031677755733194313
0.9,0.9,0.30000000000000004,82674.35742666216,82507.09605534794,0.202313482100653
0.9,0.9,0.4,84019.98542965743,84337.74771352734,-0.3781984515290557
0.9,0.9,0.5,84909.62429099766,85243.2698314101,-0.392941958227245
0.9,0.9,0.6000000000000001,85284.03306258333,85223.66240899621,0.0707877564172131
0.9,0.9,0.7000000000000001,84294.8551730605,84278.92544628569,0.01889762636414757
0.9,0.9,0.8,82604.34094374733,82409.05894327853,0.23640646270851723
0.9,0.9,0.9,79421.71999259017,79614.06289997473,-0.24217922679401419
0.9,0.9,1.0,76085.46640117043,75893.93731637426,0.2517288699872213
0.9,1.0,0.0,68997.64508213139,69049.32779441192,-0.07490503801833472
0.9,1.0,0.1,74968.66655169337,74927.12288030247,0.05541471297512613
0.9,1.0,0.2,79260.67272832265,79524.77835739647,-0.3332114401540342
0.9,1.0,0.30000000000000004,83151.88363449047,82842.29422569396,0.37231797436768976
0.9,1.0,0.4,83948.61798253898,84879.67048519487,-1.1090742468798538
0.9,1.0,0.5,86211.62274164932,85636.90713589927,0.6666335552832668
0.9,1.0,0.6000000000000001,85990.20555086496,85114.00417780712,1.018954853572895
0.9,1.0,0.7000000000000001,83044.23447486691,83310.96161091844,-0.3211868201786529
0.9,1.0,0.8,80329.42928135011,80227.7794352332,0.12654122782434624
0.9,1.0,0.9,75509.45635660758,75864.45765075144,-0.47014150448561237
0.9,1.0,1.0,70190.33228613801,70220.99625747316,-0.04368688726268189
1.0,0.0,0.0,56452.06323222606,56452.06323222504,1.8044230939714975e-12
1.0,0.0,0.1,61294.2482798076,61487.32004238383,-0.31499164765812243
1.0,0.0,0.2,65470.3677927374,65651.0528703477,-0.27597993367366613
1.0,0.0,0.30000000000000004,69113.77256132681,68943.26171611663,0.2467103717408644
1.0,0.0,0.4,71111.99680049418,71363.94657969064,-0.3542999641865166
1.0,0.0,0.5,72398.41192811207,72913.10746106974,-0.710921026097562
1.0,0.0,0.6000000000000001,73250.2296913426,73590.74436025388,-0.4648649845142168
1.0,0.0,0.7000000000000001,73577.54235485438,73396.85727724312,0.24557096068775416
1.0,0.0,0.8,72593.1082769049,72331.44621203745,0.3604502838882982
1.0,0.0,0.9,70783.72961776744,70394.51116463683,0.5498699421920743
1.0,0.0,1.0,67586.05213504235,67586.0521350413,1.550227988385753e-12
1.0,0.1,0.0,61259.3276040013,61525.77057301887,-0.43494269271111646
1.0,0.1,0.1,64790.30307400912,65402.56593294813,-0.9449915031877963
1.0,0.1,0.2,68412.74357296574,68693.25018060642,-0.410020988767254
1.0,0.1,0.30000000000000004,71453.24167726695,71397.82331599378,0.0775589182132288
1.0,0.1,0.4,72896.5702146628,73516.2853391102,-0.850129330670129
1.0,0.1,0.5,74494.5617017275,75048.63624995567,-0.7437785196275808
1.0,0.1,0.6000000000000001,75691.8262558527,75994.87604853018,-0.4003732076077858
1.0,0.1,0.7000000000000001,76149.11328217428,76355.00473483377,-0.27037931734877607
1.0,0.1,0.8,76342.65406806454,76129.02230886638,0.27983276427316417
1.0,0.1,0.9,75328.7746381116,75316.92877062806,0.015725554465011424
1.0,0.1,1.0,73861.60717867568,73918.7241201188,-0.07732967589637099
1.0,0.2,0.0,65600.31265334158,65712.18840036597,-0.17054148448283113
1.0,0.2,0.1,68876.42211051496,68717.67529686095,0.230480632979594
1.0,0.2,0.2,71195.8617925213,71348.40331605892,-0.21425616559309163
1.0,0.2,0.30000000000000004,74204.72191080882,73604.37245795991,0.8090448119602236
1.0,0.2,0.4,75192.62937829776,75485.58272256391,-0.38960380384131293
1.0,0.2,0.5,76102.39088095869,76992.0341098709,-1.169008251401483
1.0,0.2,0.6000000000000001,77956.88877637482,78123.72661988091,-0.21401295783452126
1.0,0.2,0.7000000000000001,78838.10134218012,78880.6602525939,-0.0539826678842229
1.0,0.2,0.8,78946.42023101453,79262.83500800993,-0.4007968645943676
1.0,0.2,0.9,78871.42406129847,79270.25088612895,-0.5056670772427223
1.0,0.2,1.0,77740.97942515663,78902.90788695098,-1.494615157135972
1.0,0.30000000000000004,0.0,68422.51925613088,69011.31671426629,-0.8605316853817077
1.0,0.30000000000000004,0.1,71089.13201148956,71432.64813412227,-0.48321890127619493
1.0,0.30000000000000004,0.2,73561.40827950295,73616.51227670518,-0.07490883941869886
1.0,0.30000000000000004,0.30000000000000004,75735.94308210842,75562.90914201499,0.22847004084419809
1.0,0.30000000000000004,0.4,76130.35026520847,77271.83873005176,-1.4993868553957674
1.0,0.30000000000000004,0.5,78720.36482584965,78743.30104081545,-0.029136316906734693
1.0,0.30000000000000004,0.6000000000000001,80394.75684351713,79977.29607430605,0.5192636753956875
1.0,0.30000000000000004,0.7000000000000001,81654.41057260311,80973.8238305236,0.833496607601333
1.0,0.30000000000000004,0.8,81409.01858132346,81732.88430946808,-0.3978253684769531
1.0,0.30000000000000004,0.9,82739.13902272288,82254.4775111395,0.5857705522537293
1.0,0.30000000000000004,1.0,82532.61585028561,82538.60343553784,-0.007254810950237114
1.0,0.4,0.0,71086.93457015054,71423.1555147199,-0.4729715053862209
1.0,0.4,0.1,73382.98046219283,73547.48444473214,-0.22417184680043933
1.0,0.4,0.2,76739.59144275017,75497.5770625452,1.618479271070329
1.0,0.4,0.30000000000000004,77492.30823643562,77273.43336815908,0.2824472173531568
1.0,0.4,0.4,78363.40708011248,78875.05336157378,-0.6529147985337569
1.0,0.4,0.5,80282.84285258796,80302.43704278932,-0.024406447884931442
1.0,0.4,0.6000000000000001,81320.64471768707,81555.58441180567,-0.2889053510756289
1.0,0.4,0.7000000000000001,82477.64144122615,82634.49546862286,-0.1901776343937805
1.0,0.4,0.8,83809.86913535392,83539.17021324087,0.3229917012230002
1.0,0.4,0.9,83114.97776864808,84269.6086456597,-1.3891971194717154
1.0,0.4,1.0,84193.26764910524,84825.81076587936,-0.7512989273802598
1.0,0.5,0.0,72934.53746342355,72947.70480172675,-0.018053639278656393
1.0,0.5,0.1,75137.2801031909,75062.18422869052,0.09994489339679867
1.0,0.5,0.2,77173.78154379003,76991.59767357899,0.23606964252187762
1.0,0.5,0.30000000000000004,78277.10019424852,78735.94513639211,-0.586180301780403
1.0,0.5,0.4,80382.40756210026,80295.22661712997,0.10845774294945387
1.0,0.5,0.5,81053.93492124895,81669.44211579251,-0.7593797822913626
1.0,0.5,0.6000000000000001,84124.22869586677,82858.59163237973,1.5044857862087286
1.0,0.5,0.7000000000000001,83621.5218743115,83862.67516689165,-0.28838663441527324
1.0,0.5,0.8,84129.46245841471,84681.69271932825,-0.6564053124510392
1.0,0.5,0.9,84833.21254099076,85315.64428968958,-0.5686826353130354
1.0,0.5,1.0,84888.75657159514,85764.52987797557,-1.0316717333959378
1.0,0.6000000000000001,0.0,74200.55994274755,73584.96457528687,0.8296370916010253
1.0,0.6000000000000001,0.1,75663.73100591189,75976.74748599743,-0.4136942177237925
1.0,0.6000000000000001,0.2,78205.02032703241,78098.57410980653,0.13611174420868322
1.0,0.6000000000000001,0.30000000000000004,79549.01216441706,79950.44444671414,-0.5046351568356122
1.0,0.6000000000000001,0.4,81578.78553673657,81532.35849672032,0.056910678077381385
1.0,0.6000000000000001,0.5,83311.62999976009,82844.316259825,0.5609225745990415
1.0,0.6000000000000001,0.6000000000000001,82305.95260935066,83886.31773602823,-1.9201103645303383
1.0,0.6000000000000001,0.7000000000000001,85223.18903482803,84658.36292532997,0.6627610582223444
1.0,0.6000000000000001,0.8,85679.51278317299,85160.45182773027,0.6058168850192878
1.0,0.6000000000000001,0.9,85904.2994991809,85392.58444322909,0.5956803779730305
1.0,0.6000000000000001,1.0,85131.35553539298,85354.76077182643,-0.26242415033620553
1.0,0.7000000000000001,0.0,73952.7766765062,73334.93483540023,0.8354545547472978
1.0,0.7000000000000001,0.1,76251.74765013649,76291.17421665287,-0.051705787383764086
1.0,0.7000000000000001,0.2,79375.15561985761,78818.50637122784,0.7012890170517285
1.0,0.7000000000000001,0.30000000000000004,81247.34414768216,80916.93129912516,0.40667526061702336
1.0,0.7000000000000001,0.4,82845.5555671088,82586.44900034482,0.31275856017899384
1.0,0.7000000000000001,0.5,83142.12284703129,83827.05947488682,-0.8238142164299825
1.0,0.7000000000000001,0.6000000000000001,84207.88545889448,84638.76272275118,-0.5116827972922231
1.0,0.7000000000000001,0.7000000000000001,85219.44634031701,85021.55874393786,0.23220943678617956
1.0,0.7000000000000001,0.8,85349.72596648776,84975.4475384469,0.43852329202301815
1.0,0.7000000000000001,0.9,84290.56662243974,84500.42910627829,-0.24897505408710188
1.0,0.7000000000000001,1.0,83410.37024552422,83596.50344743201,-0.22315354956452096
1.0,0.8,0.0,72050.96452140906,72197.61558206685,-0.20353795626735635
1.0,0.8,0.1,76258.6060812756,76005.46442065682,0.3319515968453309
1.0,0.8,0.2,78934.04355506359,79151.39445784292,-0.2753576188298419
1.0,0.8,0.30000000000000004,81769.19614720799,81635.40569362511,0.16361962681155623
1.0,0.8,0.4,83105.49481575776,83457.49812800347,-0.42356201960663364
1.0,0.8,0.5,84698.84159968044,84617.67176097796,0.09583346970212521
1.0,0.8,0.6000000000000001,84452.97761447003,85115.92659254855,-0.7849918342783616
1.0,0.8,0.7000000000000001,84221.71153872983,84952.2626227153,-0.86741419835611
1.0,0.8,0.8,84485.70799628494,84126.67985147815,0.4249572540986115
1.0,0.8,0.9,82655.24136591342,82639.17827883713,0.01943383965836163
1.0,0.8,1.0,81023.77318181483,80489.75790479225,0.6590846810161131
1.0,0.9,0.0,70574.94409587322,70173.00681528673,0.5695183832387717
1.0,0.9,0.1,75171.52015859546,75119.61809800929,0.06904484634163487
1.0,0.9,0.2,79125.02181167403,79097.23836965175,0.035113345167103335
1.0,0.9,0.30000000000000004,82837.65265393011,82105.8676302141,0.8833966201012311
1.0,0.9,0.4,84397.99155868046,84145.50587969631,0.29916076712393613
1.0,0.9,0.5,84205.8152484156,85216.1531180984,-1.1998433441944625
1.0,0.9,0.6000000000000001,85150.47161263418,85317.80934542039,-0.19652003050254643
1.0,0.9,0.7000000000000001,84170.26251263026,84450.47456166227,-0.33291098384059453
1.0,0.9,0.8,82990.83050385315,82614.14876682402,0.4538835612828942
1.0,0.9,0.9,79613.69300924338,79808.83196090565,-0.24510727273964902
1.0,0.9,1.0,76630.13127048238,76034.52414390717,0.7772492578316073
1.0,1.0,0.0,67261.10853505917,67261.10853505986,-1.0168432109273745e-12
1.0,1.0,0.1,73659.40920310497,73633.6352487103,0.0349907156105454
1.0,1.0,0.2,78957.07285627707,78656.03810665436,0.38126381682191746
1.0,1.0,0.30000000000000004,81807.44235505967,82328.317108892,-0.6367082735231382
1.0,1.0,0.4,84043.72631142875,84650.47225542329,-0.7219407927561501
1.0,1.0,0.5,85068.66213771488,85622.50354624816,-0.6510522143121061
1.0,1.0,0.6000000000000001,84880.65602588453,85244.41098136666,-0.42854870887331853
1.0,1.0,0.7000000000000001,83044.0044500063,83516.19456077876,-0.5686022897134436
1.0,1.0,0.8,80525.84830790429,80437.85428448449,0.10927425822742044
1.0,1.0,0.9,75942.84376315925,76009.39015248381,-0.08762693892804141
1.0,1.0,1.0,70230.80216477774,70230.80216477676,1.3882488740667577e-12
